����	����	����	��ȣ�m��	��ˮ��϶��                    (%)	��͸�ʣ�md��	���ͱ��Ͷ�(%)	���ʣ�%��	CPL���ͽ���
Ӣ1-6-A4	1010.7 	1012.0 	1.3 	18.04	73.22	56.6	16.4	1	1.3
Ӣ1-6-A4	1013.7 	1017.4 	3.7 	22.05	177.18	58.67	16.86	1	3.7
Ӣ1-6-A4	1019.5 	1021.1 	1.6 	18.73	86.49	48.03	13.3	11	0.8
Ӣ1-6-A4	1022.2 	1026.6 	4.4 	20.78	136.48	60.87	12.82	1	4.4
Ӣ1-6-A4	1028.0 	1029.4 	1.4 	16.09	44.28	55.72	18.86	1	1.4
Ӣ1-6-A4	1030.3 	1031.9 	1.6 	20.09	117.7	43.11	12.76	6	0.8
Ӣ1-6-A4	1032.9 	1034.6 	1.7 	20.16	119.53	12.04	6.84	2	0
Ӣ1-6-A4	1036.1 	1038.4 	2.3 	16.04	43.69	11.4	17.72	2	0
Ӣ1-6-A4	1043.1 	1045.4 	2.3 	19.83	111.19	17.54	14.72	2	0
Ӣ1-6-A4	1050.1 	1053.5 	3.4 	20.26	122.15	65.83	12.84	1	3.4
Ӣ1-6-A4	1058.4 	1060.5 	2.1 	19.77	109.6	11.08	26.64	2	0
Ӣ1-6-A4	1062.9 	1063.9 	1.0 	19.16	95.55	20.24	33.15	4	0
Ӣ1-6-A4	1068.1 	1070.6 	2.5 	17.7	67.41	49.07	5.87	11	1.25
Ӣ1-6-A4	1074.9 	1077.1 	2.2 	15.17	34.18	49.16	14.73	11	1.1
Ӣ1-6-A4	1078.1 	1082.1 	4.0 	19.21	96.63	55.53	10.63	1	4.0
Ӣ1-6-A4	1089.2 	1092.6 	3.4 	21.05	144.46	68.02	7.36	1	3.4
Ӣ1-6-A4	1095.8 	1097.7 	1.9 	18.98	91.69	62.56	6.11	1	1.9
Ӣ1-6-A4	1098.6 	1099.8 	1.2 	17.66	66.71	61.36	7.83	1	1.2
Ӣ1-6-A4	1100.8 	1102.8 	2.0 	16.88	54.69	59.26	15.96	1	2.0
Ӣ1-6-A4	1104.0 	1105.8 	1.8 	15.77	40.53	52.5	32.86	1	1.8
Ӣ1-6-A4	1106.7 	1108.9 	2.2 	19.37	100.15	58.17	19.47	1	2.2
Ӣ1-6-A4	1111.3 	1112.9 	1.6 	18.53	82.55	53.09	14.57	1	1.6
Ӣ1-6-A4	1125.5 	1127.3 	1.8 	14.71	29.87	55.61	23.61	1	1.8
Ӣ1-6-A4	1129.0 	1131.0 	2.0 	15.18	34.27	56.01	21.58	1	2.0
Ӣ1-6-A4	1133.4 	1135.0 	1.6 	15.99	43.17	65.41	9.66	5	0.8
Ӣ1-6-A4	1139.1 	1140.9 	1.8 	19.03	92.68	57.32	10.59	1	1.8
Ӣ1-6-A4	1144.2 	1145.8 	1.6 	20.43	126.74	59.02	20.83	1	1.6
Ӣ1-6-A4	1147.5 	1149.3 	1.8 	17.82	69.41	49.85	27.86	11	0.9
Ӣ1-6-A4	1150.7 	1152.4 	1.7 	14.48	27.84	52.84	15.71	1	1.7
Ӣ1-6-A4	1154.3 	1156.1 	1.8 	15.86	41.61	58.16	66.51	1	1.8
Ӣ1-6-A4	1157.4 	1159.1 	1.7 	17.98	72.29	53.22	66.07	1	1.7
Ӣ1-6-A4	1161.0 	1167.2 	6.2 	20.6	131.37	60.9	11.46	1	6.2
Ӣ1-6-A4	1175.9 	1176.9 	1.0 	21.5	158.77	63.45	17.8	1	1.0
Ӣ1-6-A4	1178.0 	1181.0 	3.0 	18.36	79.17	65.65	17.17	5	1.5
Ӣ1-6-A4	1184.3 	1187.5 	3.2 	19.92	113.42	53.15	30.07	1	3.2
Ӣ1-6-A4	1198.6 	1202.9 	4.3 	0.1	0	0	99.9	1	4.3
Ӣ1-6-A4	1209.4 	1214.2 	4.8 	17.93	71.37	70.33	10.8	1	4.8
Ӣ1-6-A4	1215.2 	1217.2 	2.0 	18.04	73.28	64.73	12.3	1	2.0
Ӣ1-6-A4	1219.8 	1224.2 	4.4 	18.62	84.25	62.53	11.79	1	4.4
Ӣ1-6-A4	1225.4 	1227.5 	2.1 	15.87	41.71	53.27	19.61	1	2.1
Ӣ1-6-A4	1229.7 	1231.5 	1.8 	13.72	21.96	24.85	22.05	4	0
Ӣ1-6-A4	1239.1 	1241.2 	2.1 	15.15	34.01	57.01	14.04	5	1.05
Ӣ1-6-A4	1245.1 	1248.8 	3.7 	16.46	48.92	60.28	9.44	5	1.85
Ӣ1-6-A4	1249.6 	1256.8 	7.2 	17.35	61.81	60.9	10.07	5	3.6
Ӣ1-6-A4	1258.0 	1264.0 	6.0 	18.55	82.92	55.93	6.08	1	6.0
Ӣ1-6-A4	1265.2 	1266.8 	1.6 	17.85	69.91	53.62	6.66	1	1.6
Ӣ1-6-A4	1272.4 	1274.6 	2.2 	14.91	31.66	53.58	16.04	1	2.2
Ӣ1-6-A4	1275.7 	1277.8 	2.1 	18.92	90.37	70.2	8.07	1	2.1
Ӣ1-6-A4	1281.6 	1283.9 	2.3 	19.55	104.48	70.82	9.33	1	2.3
Ӣ1-6-A4	1287.9 	1289.7 	1.8 	16.85	54.35	26.84	34.42	4	0
Ӣ1-6-A4	1294.8 	1296.1 	1.3 	14.31	26.42	47.26	27.47	11	0.65
Ӣ1-6-A4	1304.0 	1306.8 	2.8 	20.46	127.48	59.35	22.25	1	2.8
Ӣ1-6-A4	1312.7 	1315.0 	2.3 	16.95	55.65	70.11	10.89	1	2.3
Ӣ1-6-A4	1319.0 	1321.4 	2.4 	20	115.47	63.82	23.19	1	2.4
Ӣ1-6-A4	1322.8 	1324.2 	1.4 	16.03	43.6	54.01	24.02	11	0.7
Ӣ1-6-A4	1326.2 	1327.9 	1.7 	14.02	24.18	49.22	24.42	11	0.85
Ӣ1-6-A4	1330.4 	1333.2 	2.8 	14.09	24.68	49.38	21.25	11	1.4
Ӣ1-6-A4	1339.7 	1343.6 	3.9 	14.47	27.76	58.66	18.83	1	3.9
Ӣ1-6-A4	1347.1 	1348.3 	1.2 	14.88	31.41	63.45	10	1	1.2
Ӣ1-6-A4	1349.9 	1351.6 	1.7 	12.89	16.68	47.47	19.09	11	0.85
Ӣ1-6-A4	1353.6 	1354.8 	1.2 	15.85	41.5	57.39	11.59	1	1.2
Ӣ1-6-A4	1357.0 	1358.3 	1.3 	14.97	32.27	55.86	22.63	1	1.3
Ӣ1-6-A4	1363.2 	1366.0 	2.8 	15.58	38.42	57.86	26.84	1	2.8
Ӣ1-6-A4	1369.7 	1371.2 	1.5 	14.81	30.77	61.8	18.41	1	1.5
Ӣ1-6-A4	1372.3 	1374.3 	2.0 	14.63	29.15	62	14.75	1	2.0
Ӣ1-6-A4	1377.0 	1382.4 	5.4 	14.96	32.19	50.1	14.51	11	2.7
Ӣ1-6-A4	1384.3 	1387.2 	2.9 	18.71	86	58.35	16.06	1	2.9
Ӣ1-6-A4	1388.8 	1390.6 	1.8 	14.85	31.17	51.77	18.48	1	1.8
Ӣ1-6-A4	1393.6 	1398.1 	4.5 	15.65	39.25	53.49	18.47	1	4.5
Ӣ1-6-A4	1402.1 	1403.8 	1.7 	23.79	247.5	25.15	32.23	4	0
Ӣ1-6-A4	1408.2 	1409.8 	1.6 	12.89	16.71	22.76	13.42	4	0
Ӣ1-6-A4	1411.3 	1413.7 	2.4 	15.82	41.09	60.16	19.48	1	2.4
Ӣ1-6-A5	352.2 	356.9 	4.7 	26.81	291.07	21.34	9.42	2	0
Ӣ1-6-A5	359.8 	362.7 	2.9 	26.87	293.9	24.24	22.46	2	0
Ӣ1-6-A5	370.4 	372.0 	1.6 	19.51	71.83	17.05	27.32	2	0
Ӣ1-6-A5	374.2 	375.3 	1.1 	24.31	189.15	27.68	23.59	2	0
Ӣ1-6-A5	385.7 	388.0 	2.3 	20.72	93.56	30.03	20.48	2	0
Ӣ1-6-A5	392.1 	393.7 	1.6 	25.8	245.53	31.85	30.48	2	0
Ӣ1-6-A5	398.1 	400.8 	2.7 	21.69	114.52	22.22	11.17	2	0
Ӣ1-6-A5	409.0 	411.1 	2.1 	22.86	144.39	17.91	13.97	2	0
Ӣ1-6-A5	414.3 	417.0 	2.7 	22.18	126.21	6.65	13.34	2	0
Ӣ1-6-A5	417.6 	421.5 	3.9 	27.44	322.39	28.44	12.41	2	0
Ӣ1-6-A5	422.5 	423.8 	1.3 	27.71	336.32	29.69	17.56	2	0
Ӣ1-6-A5	426.9 	429.4 	2.5 	22.82	143.28	17.87	12.1	2	0
Ӣ1-6-A5	438.2 	443.1 	4.9 	24.97	212.69	19.18	5.2	2	0
Ӣ1-6-A5	451.0 	453.2 	2.2 	21.97	121.18	30.34	16.28	2	0
Ӣ1-6-A5	458.0 	459.8 	1.8 	26.96	298.1	29.95	16.27	2	0
Ӣ1-6-A5	461.2 	465.1 	3.9 	20.79	95.11	16.43	30.38	2	0
Ӣ1-6-A5	479.3 	481.3 	2.0 	20.88	96.79	17.44	11.15	2	0
Ӣ1-6-A5	490.1 	492.4 	2.3 	20.84	96.05	22.22	14.22	2	0
Ӣ1-6-A5	496.2 	498.7 	2.5 	21.74	115.76	16.16	10.79	2	0
Ӣ1-6-A5	508.3 	510.8 	2.5 	20.78	94.76	22.32	7.84	2	0
Ӣ1-6-A5	513.0 	514.3 	1.3 	20.91	97.37	18.78	10.66	2	0
Ӣ1-6-A5	515.4 	517.4 	2.0 	21.7	114.77	15.71	19.71	2	0
Ӣ1-6-A5	519.1 	522.3 	3.2 	23.97	177.66	27.63	13.46	2	0
Ӣ1-6-A5	527.5 	528.6 	1.1 	23.47	162.09	44.65	22.63	6	0.55
Ӣ1-6-A5	531.2 	533.3 	2.1 	24.17	184.38	27.28	31.82	2	0
Ӣ1-6-A5	538.9 	542.0 	3.1 	21.71	114.89	38.53	9.04	10	1.55
Ӣ1-6-A5	543.3 	546.5 	3.2 	24.06	180.84	19.62	11.88	2	0
Ӣ1-6-A5	553.4 	557.7 	4.3 	22.41	132.19	48.81	10.03	10	2.15
Ӣ1-6-A5	561.2 	566.7 	5.5 	25.36	227.63	15.4	7.91	2	0
Ӣ1-6-A5	569.1 	570.3 	1.2 	23.01	148.37	47.03	33.88	6	0.6
Ӣ1-6-A5	580.4 	584.1 	3.7 	20.37	86.84	41.91	16.6	10	1.85
Ӣ1-6-A5	586.7 	588.5 	1.8 	23.32	157.47	33.37	12.73	2	0
Ӣ1-6-A5	589.5 	592.5 	3.0 	22.67	139.16	15.07	15.37	2	0
Ӣ1-6-A5	598.3 	600.6 	2.3 	19.43	70.56	25.56	15.1	2	0
Ӣ1-6-A5	603.4 	606.7 	3.3 	19.86	77.78	29.82	15.92	2	0
Ӣ1-6-A5	615.0 	616.8 	1.8 	16.89	38.06	48.91	13.87	6	0.9
Ӣ1-6-A5	617.5 	618.9 	1.4 	16.34	32.92	46.81	18.77	6	0.7
Ӣ1-6-A5	620.5 	626.0 	5.5 	20.6	91.24	45.38	12.98	6	2.75
Ӣ1-6-A5	638.7 	643.2 	4.5 	20.37	86.84	42.26	5.91	6	2.25
Ӣ1-6-A5	647.9 	650.7 	2.8 	16.43	33.74	48.59	18.47	6	1.4
Ӣ1-6-A5	654.4 	656.9 	2.5 	19.81	76.77	36.59	16.43	2	0
Ӣ1-6-A5	662.3 	665.1 	2.8 	17.77	47.61	19.01	20.64	2	0
Ӣ1-6-A5	666.7 	668.0 	1.3 	17.85	48.55	50.89	9.7	11	0.65
Ӣ1-6-A5	670.3 	672.7 	2.4 	18.07	51.23	29.36	32.17	2	0
Ӣ1-6-A5	680.8 	684.4 	3.6 	25.95	252.01	38.59	10.97	2	0
Ӣ1-6-A5	687.4 	688.7 	1.3 	23.82	173	61	9.71	1	1.3
Ӣ1-6-A5	690.5 	695.0 	4.5 	23.69	168.78	43.72	18.91	10	2.25
Ӣ1-6-A5	707.2 	711.4 	4.2 	22.9	145.5	54.31	9.44	6	2.1
Ӣ1-6-A5	717.2 	724.7 	7.5 	25.85	247.66	49.42	2.27	6	3.75
Ӣ1-6-A5	726.7 	728.1 	1.4 	16.8	37.18	14.98	33.17	4	0
Ӣ1-6-A5	733.7 	735.0 	1.3 	17.02	39.44	27.43	29.22	4	0
Ӣ1-6-A5	738.0 	740.6 	2.6 	17.39	43.33	33.61	32.75	2	0
Ӣ1-6-A5	749.5 	754.9 	5.4 	19.59	73.2	43.38	31.9	4	0
Ӣ1-6-A5	757.9 	760.2 	2.3 	23.1	151.15	62.63	10.96	1	2.3
Ӣ1-6-A5	760.9 	763.1 	2.2 	28.53	382.37	70.86	11.4	1	2.2
Ӣ1-6-A5	774.7 	777.4 	2.7 	25.08	216.91	72.34	12.07	1	2.7
Ӣ1-6-A5	791.5 	792.7 	1.2 	20.24	84.39	70.03	17.73	1	1.2
Ӣ1-6-A5	807.3 	808.2 	0.9 	14.83	21.53	52.12	27.69	1	0.9
Ӣ1-6-A5	809.0 	810.2 	1.2 	19.89	78.2	63.87	28.08	1	1.2
Ӣ1-6-A5	821.5 	823.3 	1.8 	15.68	27.5	53.33	65.39	1	1.8
Ӣ1-6-A5	827.7 	829.5 	1.8 	21.07	100.71	66.52	13.89	1	1.8
Ӣ1-6-A5	834.1 	836.4 	2.3 	20.82	95.63	57.65	50.87	1	2.3
Ӣ1-6-A5	846.0 	848.1 	2.1 	21.36	107	69.52	12.06	1	2.1
Ӣ1-6-A5	849.5 	853.7 	4.2 	21.64	113.31	72.24	6.13	1	4.2
Ӣ1-6-A5	859.1 	860.2 	1.1 	17.78	47.8	55.22	23.54	1	1.1
Ӣ1-6-A5	862.6 	864.1 	1.5 	21.72	115.23	72.98	17.11	1	1.5
Ӣ1-6-A5	865.7 	868.1 	2.4 	20.06	81.15	57	21.59	1	2.4
Ӣ1-6-A5	869.8 	873.9 	4.1 	20.78	94.85	60.14	19.28	1	4.1
Ӣ1-6-A5	881.8 	887.4 	5.6 	23.15	152.45	81.69	10.27	1	5.6
Ӣ1-6-A5	891.1 	892.3 	1.2 	19.88	78.01	67.96	19.54	1	1.2
Ӣ1-6-A5	894.7 	896.7 	2.0 	18.73	60.11	56.62	22.25	1	2.0
Ӣ1-6-A5	903.8 	907.6 	3.8 	23.3	156.88	59.24	17.72	1	3.8
Ӣ1-6-A5	912.1 	916.1 	4.0 	21.54	111.11	60.23	13.87	1	4.0
Ӣ1-6-A5	919.9 	922.6 	2.7 	24.13	182.88	64.23	15.5	1	2.7
Ӣ1-6-A5	934.8 	935.6 	0.8 	22.82	143.05	41.22	15.5	4	0
Ӣ1-6-A5	938.7 	942.0 	3.3 	20.67	92.61	60.03	19.15	1	3.3
Ӣ1-6-A5	943.7 	946.1 	2.4 	22.33	130.14	69.08	20.29	1	2.4
Ӣ1-6-A5	950.3 	951.8 	1.5 	16.37	33.22	21.65	34.73	4	0
Ӣ1-6-A5	955.9 	957.0 	1.1 	18.56	57.65	57.43	13.85	1	1.1
Ӣ1-6-A5	957.9 	960.7 	2.8 	20.57	90.71	55.86	24.28	1	2.8
Ӣ1-6-A5	961.8 	963.5 	1.7 	19.41	70.24	62.97	15.05	1	1.7
Ӣ1-6-A5	964.3 	966.6 	2.3 	19.18	66.72	57.45	14.34	1	2.3
Ӣ1-6-A5	969.0 	971.6 	2.6 	20.42	87.76	57.03	14.56	1	2.6
Ӣ1-6-A5	972.5 	974.1 	1.6 	20.37	86.81	58.23	16.78	1	1.6
Ӣ1-6-A5	977.0 	979.0 	2.0 	20.01	80.24	66.23	13.05	1	2.0
Ӣ1-6-A5	980.0 	981.7 	1.7 	20.41	87.64	64.62	16.48	1	1.7
Ӣ1-6-A5	985.6 	989.7 	4.1 	19.65	74.15	64.09	13.74	1	4.1
Ӣ1-6-A5	993.2 	994.5 	1.3 	17.31	42.47	44.81	52.4	6	0.65
Ӣ1-6-A5	997.1 	998.3 	1.2 	20.47	88.75	51.05	40.03	4	0
Ӣ1-6-A5	1000.7 	1006.8 	6.1 	22.19	126.5	66.7	11.03	1	6.1
Ӣ1-6-A5	1010.9 	1012.1 	1.2 	20.38	86.97	62.6	23.9	1	1.2
Ӣ1-6-A5	1013.8 	1017.9 	4.1 	21.6	112.42	62.06	18.68	1	4.1
Ӣ1-6-A5	1019.8 	1021.3 	1.5 	19.24	67.5	56.36	19.78	1	1.5
Ӣ1-6-A5	1022.4 	1027.3 	4.9 	20.36	86.73	62.6	21.53	1	4.9
Ӣ1-6-A5	1028.5 	1029.7 	1.2 	16.23	31.94	43.37	26.98	6	0.6
Ӣ1-6-A5	1030.6 	1035.2 	4.6 	20.27	85.05	46.99	10.47	6	2.3
Ӣ1-6-A5	1036.2 	1038.6 	2.4 	17.48	44.31	51.92	23.91	6	1.2
Ӣ1-6-A5	1043.4 	1045.7 	2.3 	19.18	66.62	49.21	12.9	6	1.15
Ӣ1-6-A5	1050.4 	1053.1 	2.7 	21.07	100.87	75.53	18.89	1	2.7
Ӣ1-6-A5	1057.0 	1057.9 	0.9 	17.44	43.82	44.72	32.03	6	0.45
Ӣ1-6-A5	1058.5 	1060.9 	2.4 	20.31	85.82	44.04	35.28	10	1.2
Ӣ1-6-A5	1068.6 	1070.6 	2.0 	18.73	60.08	63.63	14.06	1	2.0
Ӣ1-6-A5	1075.3 	1077.6 	2.3 	17.02	39.44	50.38	30.5	1	2.3
Ӣ1-6-A5	1078.4 	1080.2 	1.8 	19.39	69.85	61.2	16.79	1	1.8
Ӣ1-6-A5	1080.9 	1082.4 	1.5 	18.45	56.13	61.54	18.23	1	1.5
Ӣ1-6-A5	1085.0 	1086.4 	1.4 	18.48	56.55	73.32	15.22	1	1.4
Ӣ1-6-A5	1087.8 	1088.8 	1.0 	16.01	30.12	60.21	29.39	1	1.0
Ӣ1-6-A5	1089.6 	1092.7 	3.1 	19.91	78.55	78.47	12.33	1	3.1
Ӣ1-6-A5	1096.3 	1097.7 	1.4 	18.29	54.04	59.49	21.18	1	1.4
Ӣ1-6-A5	1099.3 	1099.9 	0.6 	15.84	28.73	52.3	26.45	1	0.6
Ӣ1-6-A5	1101.1 	1103.3 	2.2 	17.02	39.38	66.68	39.81	1	2.2
Ӣ1-6-A5	1104.4 	1105.9 	1.5 	17.8	47.94	58.26	47.02	1	1.5
Ӣ1-6-A5	1106.9 	1109.2 	2.3 	17.47	44.24	66.37	24.86	1	2.3
Ӣ1-6-A5	1111.7 	1113.0 	1.3 	17.92	49.47	67.48	19.71	1	1.3
Ӣ1-6-A5	1126.1 	1127.5 	1.4 	15	22.59	61.44	33.3	1	1.4
Ӣ1-6-A5	1128.3 	1131.0 	2.7 	17.33	42.67	58.35	19.42	1	2.7
Ӣ1-6-A5	1133.8 	1135.4 	1.6 	16.33	32.8	77.36	17.71	1	1.6
Ӣ1-6-A5	1139.3 	1141.3 	2.0 	19.03	64.4	62.72	15.15	1	2.0
Ӣ1-6-A5	1144.9 	1146.4 	1.5 	20.18	83.33	64.46	13.77	1	1.5
Ӣ1-6-A5	1148.1 	1150.0 	1.9 	17.25	41.75	41.32	26.42	6	0.95
Ӣ1-6-A5	1151.4 	1152.9 	1.5 	14.89	21.85	21.14	32.52	4	0
Ӣ1-6-A5	1155.3 	1156.8 	1.5 	19.19	66.86	63.05	70.52	1	1.5
Ӣ1-6-A5	1158.2 	1159.2 	1.0 	17.28	42.16	44.64	46.1	11	0.5
Ӣ1-6-A5	1161.8 	1167.8 	6.0 	20.07	81.36	64.1	15.44	1	6.0
Ӣ1-6-A5	1176.8 	1177.7 	0.9 	19.05	64.62	67.7	24.77	1	0.9
Ӣ1-6-A5	1178.4 	1181.7 	3.3 	19.45	70.88	74.59	24.45	1	3.3
Ӣ1-6-A5	1185.7 	1188.7 	3.0 	19.1	65.4	52.7	29.92	11	1.5
Ӣ1-6-A5	1200.0 	1203.7 	3.7 	0.1	0	0	93.57	1	3.7
Ӣ1-6-A5	1210.6 	1215.0 	4.4 	19.49	71.6	68.55	12.27	1	4.4
Ӣ1-6-A5	1216.6 	1218.1 	1.5 	18.4	55.49	62.8	17.12	1	1.5
Ӣ1-6-A5	1221.2 	1222.6 	1.4 	20.07	81.44	65.35	14.83	1	1.4
Ӣ1-6-A5	1223.5 	1225.0 	1.5 	17.48	44.29	57.92	28.71	1	1.5
Ӣ1-6-A5	1226.4 	1227.5 	1.1 	17.44	43.83	55.87	32.19	1	1.1
Ӣ1-6-A5	1240.4 	1242.3 	1.9 	17.85	48.58	64.9	27.04	1	1.9
Ӣ1-6-A5	1247.0 	1249.9 	2.9 	16.26	32.22	58.15	20.15	1	2.9
Ӣ1-6-A5	1252.0 	1258.6 	6.6 	17.95	49.78	70.09	10.83	1	6.6
Ӣ1-6-A5	1259.4 	1261.0 	1.6 	18.31	54.37	60.62	13.35	1	1.6
Ӣ1-6-A5	1261.7 	1265.3 	3.6 	18.33	54.66	62.27	11.17	1	3.6
Ӣ1-6-A5	1266.6 	1267.8 	1.2 	17.05	39.74	56.45	14.58	1	1.2
Ӣ1-6-A5	1273.4 	1274.4 	1.0 	15.03	22.79	55.56	28.84	1	1.0
Ӣ1-6-A5	1274.9 	1275.7 	0.8 	15.56	26.58	59.88	25.33	1	0.8
Ӣ1-6-A5	1277.1 	1278.5 	1.4 	18.59	58.07	64.24	27.86	1	1.4
Ӣ1-6-A5	1282.9 	1284.7 	1.8 	19.98	79.74	68.02	18.61	1	1.8
Ӣ1-6-A5	1296.2 	1297.8 	1.6 	17.27	42.03	55.91	27.84	1	1.6
Ӣ1-6-A5	1306.9 	1307.9 	1.0 	15.93	29.48	71.21	28.31	1	1.0
Ӣ1-6-A5	1314.3 	1316.1 	1.8 	17.68	46.55	72.21	10.29	1	1.8
Ӣ1-6-A5	1320.3 	1322.4 	2.1 	16.65	35.79	59.97	30.4	1	2.1
Ӣ1-6-A5	1324.0 	1325.1 	1.1 	19.65	74.16	57.39	28.96	11	0.55
Ӣ1-6-A5	1330.7 	1333.9 	3.2 	14.99	22.55	55.03	19.87	1	3.2
Ӣ1-6-A5	1341.3 	1346.0 	4.7 	15.7	27.64	59.46	28.24	1	4.7
Ӣ1-6-A5	1348.5 	1349.8 	1.3 	14.83	21.52	65.84	26.24	1	1.3
Ӣ1-6-A5	1355.1 	1356.4 	1.3 	15.79	28.31	68.37	27.86	1	1.3
Ӣ1-6-A5	1358.8 	1359.8 	1.0 	14.86	21.69	56.97	29.91	1	1.0
Ӣ1-6-A5	1371.2 	1372.5 	1.3 	15.74	27.96	62.15	22.79	1	1.3
Ӣ1-6-A5	1374.2 	1375.3 	1.1 	15.33	24.87	68.31	29.65	1	1.1
Ӣ1-6-A5	1378.5 	1379.8 	1.3 	19.23	67.38	52.64	21.83	11	0.65
Ӣ1-6-A5	1386.4 	1388.9 	2.5 	14.92	22.08	57.7	14.08	1	2.5
Ӣ1-6-A5	1390.5 	1392.0 	1.5 	16.14	31.19	59.29	13.95	1	1.5
Ӣ1-6-A5	1395.0 	1399.4 	4.4 	15.96	29.7	68.6	14.16	1	4.4
Ӣ1-6-A5	1403.0 	1404.4 	1.4 	15.6	26.84	57.67	27.51	1	1.4
Ӣ1-6-A5	1409.8 	1410.8 	1.0 	14.15	17.5	62.73	21.51	1	1.0
Ӣ1-6-A5	1412.7 	1415.0 	2.3 	17.4	43.48	71.31	21.1	1	2.3
Ӣ1-6-A5	1418.1 	1419.5 	1.4 	16.19	31.58	54.58	34.68	1	1.4
Ӣ1-6-A5	1420.7 	1422.6 	1.9 	14.98	22.49	55.99	46.01	1	1.9
Ӣ1-6-A5	1425.3 	1426.9 	1.6 	14.81	21.35	54.23	33.18	1	1.6
Ӣ1-6-A5	1428.5 	1429.8 	1.3 	14.91	22.04	47.13	38.15	11	0.65
Ӣ1-6-A5	1431.3 	1432.6 	1.3 	15.95	29.63	67.59	37.75	1	1.3
Ӣ1-6-A5	1439.5 	1441.4 	1.9 	14.93	22.14	51.16	32.03	11	0.95
Ӣ1-6-A5	1442.0 	1443.9 	1.9 	18.98	63.61	72.88	18.86	1	1.9
Ӣ1-6-A5	1445.9 	1447.0 	1.1 	16.38	33.28	66.01	24.62	1	1.1
Ӣ1-6-A5	1448.6 	1451.8 	3.2 	17.63	45.98	70.94	12.21	1	3.2
Ӣ1-6-A5	1456.1 	1457.3 	1.2 	14.98	22.44	53.05	35.72	1	1.2
Ӣ1-6-A5	1463.9 	1464.8 	0.9 	14.97	22.39	46.37	30.02	11	0.45
Ӣ1-6-A5	1467.8 	1470.1 	2.3 	16.88	38.03	59.71	16.28	1	2.3
Ӣ1-6-A5	1484.7 	1486.1 	1.4 	16.3	32.59	62.11	20.49	1	1.4
Ӣ1-6-A5	1487.1 	1488.4 	1.3 	17.14	40.66	66.46	16.98	1	1.3
Ӣ1-6-A5	1489.3 	1491.3 	2.0 	15.73	27.88	60.13	20.68	1	2.0
Ӣ1-6-A5	1499.0 	1500.5 	1.5 	16.86	37.79	58.34	24.65	1	1.5
Ӣ1-6-A5	1506.4 	1507.7 	1.3 	14.95	22.27	53.4	31.4	1	1.3
Ӣ1-6-A5	1508.6 	1511.2 	2.6 	15.68	27.45	53.93	28.75	1	2.6
Ӣ1-6-A5	1541.0 	1547.7 	6.7 	18.81	61.24	41.45	28.42	4	0
Ӣ1-6-A5	1556.8 	1559.5 	2.7 	28.56	384.29	35.27	47.91	4	0
Ӣ1-6-A5	1619.8 	1623.8 	4.0 	24.86	208.84	24.47	41.55	4	0
Ӣ1-6-A5	1660.3 	1664.1 	3.8 	16.53	34.66	14.51	31.02	4	0
Ӣ1-6-A5	1679.8 	1690.9 	11.1 	17.32	42.5	20.52	17.9	2	0
Ӣ1-6-A5	1706.4 	1708.0 	1.6 	17.69	46.64	16.15	16.45	2	0
Ӣ1-6-A5	1713.7 	1715.8 	2.1 	14.86	21.69	5.75	42.09	2	0
Ӣ1-6-A5	1733.2 	1734.3 	1.1 	14.98	22.49	26.55	26.31	4	0
Ӣ1-6-A5	1735.2 	1737.0 	1.8 	18.2	52.9	29.6	37.17	4	0
Ӣ1-6-A5	1739.1 	1741.0 	1.9 	22.17	126.09	50.57	14.07	6	0.95
Ӣ1-6-A5	1742.4 	1743.3 	0.9 	19.59	73.09	21.85	53.05	2	0
Ӣ1-6-A5	1744.9 	1748.3 	3.4 	17.76	47.49	44.74	14.43	6	1.7
Ӣ1-6-A5	1751.2 	1753.1 	1.9 	21.65	113.51	51.38	15.67	6	0.95
Ӣ1-6-A5	1775.1 	1777.2 	2.1 	19.49	71.49	57.15	18.04	1	2.1
Ӣ1-6-A5	1804.8 	1807.3 	2.5 	20.09	81.79	25.58	17.17	2	0
Ӣ1-6-A5	1815.3 	1818.5 	3.2 	20.15	82.73	19.54	16.69	2	0
Ӣ1-6-A5	1830.7 	1832.7 	2.0 	19.3	68.46	21.86	18.6	2	0
Ӣ1-6-B3	356.4 	358.7 	2.3 	22	75	26	18.69	2	0
Ӣ1-6-B3	366.0 	371.9 	5.9 	21	89	17	24.95	2	0
Ӣ1-6-B3	381.5 	383.2 	1.7 	18	77	22	28.72	2	0
Ӣ1-6-B3	388.4 	390.6 	2.2 	24	152	24	20.79	2	0
Ӣ1-6-B3	394.7 	397.5 	2.8 	21	83	21	21.57	2	0
Ӣ1-6-B3	405.4 	407.5 	2.1 	22	68	19	16.35	2	0
Ӣ1-6-B3	410.9 	413.2 	2.3 	22	92	21	13.15	2	0
Ӣ1-6-B3	414.0 	417.8 	3.8 	19	91	19	20.25	2	0
Ӣ1-6-B3	418.9 	420.0 	1.1 	21	76	14	33.86	2	0
Ӣ1-6-B3	423.5 	426.2 	2.7 	23	99	19	13.1	2	0
Ӣ1-6-B3	435.5 	439.7 	4.2 	21	71	11	9.96	2	0
Ӣ1-6-B3	454.4 	456.4 	2.0 	16	49	24	25.89	2	0
Ӣ1-6-B3	457.8 	460.4 	2.6 	20	116	28	39.8	2	0
